SEASON_WYID_x,COMPETITION_WYID,EVENT_WYID,MATCH_WYID,MATCHPERIOD,MINUTE,SECOND,PRIMARYTYPE,LOCATIONX,LOCATIONY,TEAM_WYID,PLAYER_WYID,POSSESSION_WYID,POSSESSIONDURATION,POSSESSIONEVENTSNUMBER,POSSESSIONEVENTINDEX,POSSESSIONSTARTLOCATIONX,POSSESSIONSTARTLOCATIONY,POSSESSIONENDLOCATIONX,POSSESSIONENDLOCATIONY,POSSESSIONTEAM_WYID,COMPETITIONNAME,MATCHLABEL,DATE,SEASON_WYID_y,SHORTNAME,SHOTISGOAL,SHOTPOSTSHOTXG,SHOTXG,GROUNDDUELOPPONENT_WYID,GROUNDDUELDUELTYPE,KEPTPOSSESSION,PROGRESSEDWITHBALL,STOPPEDPROGRESS,RECOVEREDPOSSESSION,TAKEON,GROUNDDUELSIDE,GROUNDDUELRELATEDDUEL_WYID,CARRYPROGRESSION,CARRYENDLOCATIONX,CARRYENDLOCATIONY,ACCURATE,ANGLE,HEIGHT,LENGTH,RECIPIENT_WYID,ENDLOCATIONX,ENDLOCATIONY,POSSESSIONTYPE1,POSSESSIONTYPE2,POSSESSIONTYPE3,POSSESSIONTYPE4,POSSESSIONTYPE5,ATTACKXG,SECONDARYTYPE1,SECONDARYTYPE2,SECONDARYTYPE3,SECONDARYTYPE4,SECONDARYTYPE5,SECONDARYTYPE6,SECONDARYTYPE7,SECONDARYTYPE8,SECONDARYTYPE9,SECONDARYTYPE10,TEAMNAME
191711,43319,2651305994,5729084,1H,44,14,shot,81.0,47.0,7526,681203,2651305993.0,3.8951435,3.0,2.0,100.0,0.0,81.0,47.0,7526.0,3. Division,"Nykøbing - Brønshøj, 0 - 0",2025-08-22 19:30:00,191711,R. Berner,False,,0.02155,,,,,,,,,,,,,,,,,,,,corner,set_piece_attack,attack,,,0.0215,shot_after_corner,,,,,,,,,,Nykøbing
191711,43319,2651306014,5729084,1H,44,20,shot,95.0,55.0,7526,270141,2651306001.0,3.535358,5.0,4.0,88.0,33.0,95.0,55.0,7526.0,3. Division,"Nykøbing - Brønshøj, 0 - 0",2025-08-22 19:30:00,191711,K. Jensen,False,0.715,0.5311,,,,,,,,,,,,,,,,,,,,attack,,,,,0.5311,head_shot,opportunity,shot_after_corner,touch_in_box,,,,,,,Nykøbing
191711,43319,2651305434,5729084,2H,47,30,shot,93.0,51.0,7472,446502,2651305425.0,15.6139705,10.0,9.0,17.0,68.0,93.0,51.0,7472.0,3. Division,"Nykøbing - Brønshøj, 0 - 0",2025-08-22 19:30:00,191711,J. Johansson,False,,0.4123,,,,,,,,,,,,,,,,,,,,attack,,,,,0.4123,opportunity,touch_in_box,,,,,,,,,Brønshøj
191711,43319,2651305573,5729084,2H,54,14,shot,85.0,59.0,7472,579439,2651307008.0,77.425467,32.0,31.0,44.0,68.0,85.0,59.0,7472.0,3. Division,"Nykøbing - Brønshøj, 0 - 0",2025-08-22 19:30:00,191711,I. Mehanovic,False,,0.0792,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0792,opportunity,touch_in_box,,,,,,,,,Brønshøj
191711,43319,2651305596,5729084,2H,56,8,shot,85.0,48.0,7472,446502,2651305583.0,32.952942,13.0,12.0,9.0,56.0,85.0,48.0,7472.0,3. Division,"Nykøbing - Brønshøj, 0 - 0",2025-08-22 19:30:00,191711,J. Johansson,False,,0.1008,,,,,,,,,,,,,,,,,,,,attack,,,,,0.1008,touch_in_box,,,,,,,,,,Brønshøj
191711,43319,2651306302,5729084,2H,62,24,shot,82.0,59.0,7526,681225,2651306288.0,36.612577,17.0,16.0,25.0,51.0,82.0,59.0,7526.0,3. Division,"Nykøbing - Brønshøj, 0 - 0",2025-08-22 19:30:00,191711,L. Nyman,False,,0.0219,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0219,,,,,,,,,,,Nykøbing
191711,43319,2651305886,5729084,2H,68,43,shot,91.0,61.0,7472,577577,2651305881.0,10.1625825,7.0,6.0,68.0,0.0,91.0,61.0,7472.0,3. Division,"Nykøbing - Brønshøj, 0 - 0",2025-08-22 19:30:00,191711,Abdul Arshad,False,,0.09585,,,,,,,,,,,,,,,,,,,,attack,throw_in,,,,0.0959,opportunity,shot_after_throw_in,touch_in_box,,,,,,,,Brønshøj
191711,43319,2651305902,5729084,2H,69,23,shot,87.0,38.0,7472,680547,2651305896.0,1.1242155,2.0,1.0,100.0,100.0,87.0,38.0,7472.0,3. Division,"Nykøbing - Brønshøj, 0 - 0",2025-08-22 19:30:00,191711,V. Svensson,False,0.09114,0.03953,,,,,,,,,,,,,,,,,,,,corner,set_piece_attack,attack,,,0.0395,head_shot,opportunity,shot_after_corner,touch_in_box,,,,,,,Brønshøj
191711,43319,2651306414,5729084,2H,74,38,shot,97.0,72.0,7526,498083,2651306408.0,13.728096,8.0,7.0,21.0,0.0,97.0,72.0,7526.0,3. Division,"Nykøbing - Brønshøj, 0 - 0",2025-08-22 19:30:00,191711,M. Nielsen,False,,0.003922,,,,,,,,,,,,,,,,,,,,attack,throw_in,,,,0.0039,touch_in_box,,,,,,,,,,Nykøbing
191711,43319,2651306011,5729084,2H,75,53,shot,79.0,29.0,7472,697953,2651306003.0,21.604971,10.0,9.0,66.0,83.0,79.0,29.0,7472.0,3. Division,"Nykøbing - Brønshøj, 0 - 0",2025-08-22 19:30:00,191711,M. Lynge,False,,0.003753,,,,,,,,,,,,,,,,,,,,set_piece_attack,attack,free_kick,,,0.0038,,,,,,,,,,,Brønshøj
191711,43319,2651306507,5729084,2H,85,44,shot,92.0,43.0,7526,625214,2651306505.0,5.032139,3.0,2.0,79.0,0.0,92.0,43.0,7526.0,3. Division,"Nykøbing - Brønshøj, 0 - 0",2025-08-22 19:30:00,191711,B. Kold,False,,0.22,,,,,,,,,,,,,,,,,,,,attack,throw_in,,,,0.22,opportunity,shot_after_throw_in,touch_in_box,,,,,,,,Nykøbing
191711,43319,2651306181,5729084,2H,88,8,shot,37.0,59.0,7472,335713,2651306179.0,1.8493895,2.0,1.0,11.0,47.0,37.0,59.0,7472.0,3. Division,"Nykøbing - Brønshøj, 0 - 0",2025-08-22 19:30:00,191711,P. Larsen,False,,0.0006383,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0006,,,,,,,,,,,Brønshøj
191711,43319,2651306601,5729084,2H,95,4,free_kick,79.0,45.0,7526,603160,2651306601.0,0.6384935,2.0,0.0,79.0,45.0,100.0,52.0,7526.0,3. Division,"Nykøbing - Brønshøj, 0 - 0",2025-08-22 19:30:00,191711,O. Svendsen,False,0.3031,0.1832,,,,,,,,,,,,,,,,,,,,set_piece_attack,attack,free_kick,direct_free_kick,,0.1832,free_kick_shot,opportunity,shot,,,,,,,,Nykøbing
191711,43319,2646495557,5729077,1H,3,23,shot,81.0,67.0,7588,683092,2646495528.0,41.683754,23.0,22.0,22.0,74.0,81.0,67.0,7588.0,3. Division,"Odder - Lyseng, 2 - 0",2025-08-15 18:30:00,191711,B. Suner,False,,0.03969,,,,,,,,,,,,,,,,,,,,set_piece_attack,attack,free_kick,,,0.0397,opportunity,,,,,,,,,,Odder
191711,43319,2646495627,5729077,1H,5,10,shot,87.0,35.0,7649,608391,2646495614.0,11.058226,9.0,8.0,64.0,12.0,87.0,35.0,7649.0,3. Division,"Odder - Lyseng, 2 - 0",2025-08-15 18:30:00,191711,J. Pank Iversen,False,,0.1053,,,,,,,,,,,,,,,,,,,,attack,,,,,0.1053,opportunity,touch_in_box,,,,,,,,,Lyseng
191711,43319,2646495735,5729077,1H,14,47,shot,72.0,29.0,7649,608391,2646495731.0,5.1728395,5.0,4.0,47.0,4.0,72.0,29.0,7649.0,3. Division,"Odder - Lyseng, 2 - 0",2025-08-15 18:30:00,191711,J. Pank Iversen,False,,0.003842,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0038,,,,,,,,,,,Lyseng
191711,43319,2646496133,5729077,1H,32,34,shot,93.0,32.0,7649,1175618,2646496093.0,54.064642,26.0,25.0,47.0,31.0,93.0,32.0,7649.0,3. Division,"Odder - Lyseng, 2 - 0",2025-08-15 18:30:00,191711,A. Kotanga Muloko,False,,0.1264,,,,,,,,,,,,,,,,,,,,attack,,,,,0.1264,opportunity,touch_in_box,,,,,,,,,Lyseng
191711,43319,2646496248,5729077,1H,39,57,shot,92.0,68.0,7649,562589,2646496232.0,7.736917,8.0,7.0,58.0,92.0,92.0,68.0,7649.0,3. Division,"Odder - Lyseng, 2 - 0",2025-08-15 18:30:00,191711,M. Mikkelsen,False,0.06238,0.04649,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0465,opportunity,touch_in_box,,,,,,,,,Lyseng
191711,43319,2646496253,5729077,1H,40,39,shot,78.0,38.0,7649,763483,2646496252.0,2.9628815,3.0,2.0,100.0,100.0,78.0,38.0,7649.0,3. Division,"Odder - Lyseng, 2 - 0",2025-08-15 18:30:00,191711,N. Faizi,False,,0.009817,,,,,,,,,,,,,,,,,,,,corner,set_piece_attack,attack,,,0.0098,shot_after_corner,,,,,,,,,,Lyseng
191711,43319,2646496498,5729077,2H,53,10,shot,87.0,70.0,7649,562589,2646496486.0,10.033293,7.0,6.0,29.0,70.0,87.0,70.0,7649.0,3. Division,"Odder - Lyseng, 2 - 0",2025-08-15 18:30:00,191711,M. Mikkelsen,False,0.04457,0.06543,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0654,opportunity,touch_in_box,,,,,,,,,Lyseng
191711,43319,2646496627,5729077,2H,61,49,shot,89.0,75.0,7649,824824,2646496601.0,18.948676,17.0,16.0,25.0,100.0,89.0,75.0,7649.0,3. Division,"Odder - Lyseng, 2 - 0",2025-08-15 18:30:00,191711,N.  Hedegaard Bregenov,False,0.01119,0.01055,,,,,,,,,,,,,,,,,,,,attack,throw_in,,,,0.0106,opportunity,touch_in_box,,,,,,,,,Lyseng
191711,43319,2646496920,5729077,2H,67,9,shot,89.0,65.0,7588,624648,2646496912.0,17.016348,8.0,7.0,73.0,68.0,89.0,65.0,7588.0,3. Division,"Odder - Lyseng, 2 - 0",2025-08-15 18:30:00,191711,F. Nedergaard,False,0.2154,0.1401,,,,,,,,,,,,,,,,,,,,attack,,,,,0.1401,opportunity,touch_in_box,,,,,,,,,Odder
191711,43319,2646496740,5729077,2H,69,4,shot,86.0,52.0,7649,621728,2646496722.0,13.9213295,8.0,7.0,27.0,74.0,86.0,52.0,7649.0,3. Division,"Odder - Lyseng, 2 - 0",2025-08-15 18:30:00,191711,J. Ugwoke,False,,0.07735,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0774,head_shot,opportunity,touch_in_box,,,,,,,,Lyseng
191711,43319,2646497054,5729077,2H,74,54,penalty,90.0,50.0,7588,449647,2646497054.0,0.781871,2.0,0.0,90.0,50.0,98.0,50.0,7588.0,3. Division,"Odder - Lyseng, 2 - 0",2025-08-15 18:30:00,191711,A. Laursen,True,0.81,0.76,,,,,,,,,,,,,,,,,,,,set_piece_attack,attack,penalty,,,0.76,goal,penalty_goal,shot,,,,,,,,Odder
191711,43319,2646497206,5729077,2H,84,15,shot,74.0,42.0,7588,476347,2646497203.0,5.0157415,5.0,4.0,100.0,100.0,74.0,42.0,7588.0,3. Division,"Odder - Lyseng, 2 - 0",2025-08-15 18:30:00,191711,S. Bugge Jepsen,False,,0.001995,,,,,,,,,,,,,,,,,,,,corner,set_piece_attack,attack,,,0.002,shot_after_corner,,,,,,,,,,Odder
191711,43319,2646497229,5729077,2H,86,57,shot,90.0,36.0,7588,449414,2646497225.0,6.569849,6.0,5.0,58.0,10.0,90.0,36.0,7588.0,3. Division,"Odder - Lyseng, 2 - 0",2025-08-15 18:30:00,191711,N. Sauer,True,0.1186,0.1476,,,,,,,,,,,,,,,,,,,,attack,,,,,0.1476,goal,opportunity,touch_in_box,,,,,,,,Odder
191711,43319,2646497254,5729077,2H,89,28,shot,89.0,52.0,7588,519619,2646497244.0,23.287637,13.0,12.0,36.0,18.0,89.0,52.0,7588.0,3. Division,"Odder - Lyseng, 2 - 0",2025-08-15 18:30:00,191711,F. Pedersen,False,0.6543,0.295,,,,,,,,,,,,,,,,,,,,attack,,,,,0.295,opportunity,touch_in_box,,,,,,,,,Odder
191711,43319,2646497258,5729077,2H,90,11,shot,93.0,60.0,7588,1090929,2646497256.0,2.4776685,4.0,3.0,100.0,0.0,93.0,60.0,7588.0,3. Division,"Odder - Lyseng, 2 - 0",2025-08-15 18:30:00,191711,M. Clement,False,,0.08859,,,,,,,,,,,,,,,,,,,,corner,set_piece_attack,attack,,,0.0886,head_shot,opportunity,shot_after_corner,touch_in_box,,,,,,,Odder
191711,43319,2646497116,5729077,2H,93,24,shot,94.0,38.0,7649,621728,2646497093.0,30.8856485,13.0,12.0,0.0,44.0,94.0,38.0,7649.0,3. Division,"Odder - Lyseng, 2 - 0",2025-08-15 18:30:00,191711,J. Ugwoke,False,0.3478,0.1365,,,,,,,,,,,,,,,,,,,,set_piece_attack,attack,free_kick,,,0.1365,opportunity,touch_in_box,,,,,,,,,Lyseng
191711,43319,2632817988,5729071,1H,3,20,shot,91.0,73.0,7551,449009,2632817987.0,1.4283735,2.0,1.0,100.0,0.0,91.0,73.0,7551.0,3. Division,"Lyseng - Vanløse, 1 - 2",2025-08-09 13:30:00,191711,S. Pedersen,False,,0.01722,,,,,,,,,,,,,,,,,,,,corner,set_piece_attack,attack,,,0.0172,head_shot,shot_after_corner,touch_in_box,,,,,,,,Vanløse
191711,43319,2632819571,5729071,1H,11,8,shot,92.0,48.0,7551,846668,2632818107.0,34.0472115,17.0,16.0,47.0,1.0,92.0,48.0,7551.0,3. Division,"Lyseng - Vanløse, 1 - 2",2025-08-09 13:30:00,191711,B. Paludan,False,0.7466,0.321,,,,,,,,,,,,,,,,,,,,attack,,,,,0.321,opportunity,touch_in_box,,,,,,,,,Vanløse
191711,43319,2632818136,5729071,1H,11,11,shot,93.0,38.0,7551,505782,2632818136.0,0.0,1.0,0.0,93.0,38.0,93.0,38.0,7551.0,3. Division,"Lyseng - Vanløse, 1 - 2",2025-08-09 13:30:00,191711,W. Kattrup,False,,0.3911,,,,,,,,,,,,,,,,,,,,attack,,,,,0.3911,opportunity,touch_in_box,,,,,,,,,Vanløse
191711,43319,2632818291,5729071,1H,14,4,shot,96.0,58.0,7649,763483,2632818282.0,13.147567,7.0,6.0,67.0,25.0,96.0,58.0,7649.0,3. Division,"Lyseng - Vanløse, 1 - 2",2025-08-09 13:30:00,191711,N. Faizi,False,,0.3503,,,,,,,,,,,,,,,,,,,,attack,,,,,0.3503,opportunity,touch_in_box,,,,,,,,,Lyseng
191711,43319,2632818231,5729071,1H,17,1,shot,76.0,54.0,7551,679402,2632818219.0,2.476182,3.0,2.0,73.0,87.0,76.0,54.0,7551.0,3. Division,"Lyseng - Vanløse, 1 - 2",2025-08-09 13:30:00,191711,G. Vennemus,False,,0.03908,,,,,,,,,,,,,,,,,,,,set_piece_attack,attack,free_kick,free_kick_cross,,0.0391,assist,opportunity,shot_after_free_kick,,,,,,,,Vanløse
191711,43319,2632818233,5729071,1H,17,2,shot,95.0,45.0,7551,846668,2632818233.0,0.0,1.0,0.0,95.0,45.0,95.0,45.0,7551.0,3. Division,"Lyseng - Vanløse, 1 - 2",2025-08-09 13:30:00,191711,B. Paludan,True,0.7614,0.7611,,,,,,,,,,,,,,,,,,,,attack,,,,,0.7611,goal,opportunity,shot_after_free_kick,touch_in_box,,,,,,,Vanløse
191711,43319,2632818388,5729071,1H,20,22,shot,82.0,27.0,7649,621728,2632818364.0,36.4111,23.0,22.0,53.0,0.0,82.0,27.0,7649.0,3. Division,"Lyseng - Vanløse, 1 - 2",2025-08-09 13:30:00,191711,J. Ugwoke,False,0.01417,0.02032,,,,,,,,,,,,,,,,,,,,attack,throw_in,,,,0.0203,opportunity,,,,,,,,,,Lyseng
191711,43319,2632818377,5729071,1H,25,13,shot,95.0,49.0,7551,1058187,2632818371.0,2.2606815,4.0,3.0,69.0,93.0,95.0,49.0,7551.0,3. Division,"Lyseng - Vanløse, 1 - 2",2025-08-09 13:30:00,191711,J. Knaack,False,0.6444,0.5378,,,,,,,,,,,,,,,,,,,,set_piece_attack,attack,free_kick,free_kick_cross,,0.5378,opportunity,shot_after_free_kick,touch_in_box,,,,,,,,Vanløse
191711,43319,2632818480,5729071,1H,30,27,shot,79.0,47.0,7551,679402,2632818473.0,3.013613,5.0,4.0,88.0,8.0,79.0,47.0,7551.0,3. Division,"Lyseng - Vanløse, 1 - 2",2025-08-09 13:30:00,191711,G. Vennemus,False,,0.005514,,,,,,,,,,,,,,,,,,,,set_piece_attack,attack,free_kick,free_kick_cross,,0.0055,shot_after_free_kick,,,,,,,,,,Vanløse
191711,43319,2632818551,5729071,1H,33,52,shot,92.0,45.0,7551,449009,2632818535.0,23.953222,11.0,10.0,60.0,67.0,92.0,45.0,7551.0,3. Division,"Lyseng - Vanløse, 1 - 2",2025-08-09 13:30:00,191711,S. Pedersen,False,,0.1759,,,,,,,,,,,,,,,,,,,,attack,,,,,0.1759,head_shot,opportunity,touch_in_box,,,,,,,,Vanløse
191711,43319,2632818576,5729071,1H,34,38,shot,89.0,75.0,7551,677259,2632818560.0,31.542728,13.0,12.0,24.0,67.0,89.0,75.0,7551.0,3. Division,"Lyseng - Vanløse, 1 - 2",2025-08-09 13:30:00,191711,M. Qvarnstrøm,False,,0.02806,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0281,opportunity,touch_in_box,,,,,,,,,Vanløse
191711,43319,2632818663,5729071,1H,38,51,shot,78.0,58.0,7551,679402,2632818651.0,12.2102975,12.0,11.0,100.0,100.0,78.0,58.0,7551.0,3. Division,"Lyseng - Vanløse, 1 - 2",2025-08-09 13:30:00,191711,G. Vennemus,False,0.1424,0.04384,,,,,,,,,,,,,,,,,,,,corner,set_piece_attack,attack,,,0.0438,opportunity,shot_after_corner,,,,,,,,,Vanløse
191711,43319,2632818710,5729071,1H,41,0,shot,86.0,29.0,7551,1027572,2632818707.0,0.340965,3.0,2.0,88.0,31.0,86.0,29.0,7551.0,3. Division,"Lyseng - Vanløse, 1 - 2",2025-08-09 13:30:00,191711,M. Sonne,False,,0.06754,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0675,opportunity,touch_in_box,,,,,,,,,Vanløse
191711,43319,2632818716,5729071,1H,41,49,shot,95.0,49.0,7551,846668,2632819590.0,1.6725505,4.0,3.0,100.0,100.0,95.0,49.0,7551.0,3. Division,"Lyseng - Vanløse, 1 - 2",2025-08-09 13:30:00,191711,B. Paludan,False,,0.3561,,,,,,,,,,,,,,,,,,,,corner,set_piece_attack,attack,,,0.3561,head_shot,opportunity,shot_after_corner,touch_in_box,,,,,,,Vanløse
191711,43319,2632818805,5729071,1H,43,15,shot,93.0,49.0,7649,659914,2632818786.0,21.5143705,19.0,18.0,85.0,100.0,93.0,49.0,7649.0,3. Division,"Lyseng - Vanløse, 1 - 2",2025-08-09 13:30:00,191711,M. Husseinzada,False,,0.07005,,,,,,,,,,,,,,,,,,,,attack,throw_in,,,,0.07,touch_in_box,,,,,,,,,,Lyseng
191711,43319,2632818809,5729071,1H,43,17,shot,89.0,37.0,7649,562589,2632818809.0,0.0,1.0,0.0,89.0,37.0,89.0,37.0,7649.0,3. Division,"Lyseng - Vanløse, 1 - 2",2025-08-09 13:30:00,191711,M. Mikkelsen,False,,0.2374,,,,,,,,,,,,,,,,,,,,attack,,,,,0.2374,touch_in_box,,,,,,,,,,Lyseng
191711,43319,2632818814,5729071,1H,43,21,shot,81.0,32.0,7649,678995,2632818814.0,0.0,1.0,0.0,81.0,32.0,81.0,32.0,7649.0,3. Division,"Lyseng - Vanløse, 1 - 2",2025-08-09 13:30:00,191711,M. Kahr,False,,0.06641,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0664,,,,,,,,,,,Lyseng
191711,43319,2632818911,5729071,2H,47,9,shot,77.0,58.0,7649,562589,2632818907.0,6.110498,4.0,3.0,49.0,34.0,77.0,58.0,7649.0,3. Division,"Lyseng - Vanløse, 1 - 2",2025-08-09 13:30:00,191711,M. Mikkelsen,False,,0.04371,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0437,,,,,,,,,,,Lyseng
191711,43319,2632818965,5729071,2H,50,3,shot,88.0,36.0,7649,562589,2632818955.0,11.0548465,11.0,10.0,73.0,0.0,88.0,36.0,7649.0,3. Division,"Lyseng - Vanløse, 1 - 2",2025-08-09 13:30:00,191711,M. Mikkelsen,False,,0.04491,,,,,,,,,,,,,,,,,,,,attack,throw_in,,,,0.0449,opportunity,shot_after_throw_in,touch_in_box,,,,,,,,Lyseng
191711,43319,2632819029,5729071,2H,53,33,shot,76.0,66.0,7649,824824,2632819010.0,28.742236,18.0,17.0,13.0,46.0,76.0,66.0,7649.0,3. Division,"Lyseng - Vanløse, 1 - 2",2025-08-09 13:30:00,191711,N.  Hedegaard Bregenov,False,,0.04769,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0477,opportunity,,,,,,,,,,Lyseng
191711,43319,2632819075,5729071,2H,55,59,free_kick,82.0,75.0,7649,824824,2632819075.0,1.2788625,2.0,0.0,82.0,75.0,100.0,41.0,7649.0,3. Division,"Lyseng - Vanløse, 1 - 2",2025-08-09 13:30:00,191711,N.  Hedegaard Bregenov,False,,0.00115,,,,,,,,,,,,,,,,,,,,set_piece_attack,free_kick,direct_free_kick,,,,free_kick_shot,shot,,,,,,,,,Lyseng
191711,43319,2632819004,5729071,2H,59,53,shot,78.0,66.0,7551,1027572,2632818995.0,25.3128735,12.0,11.0,44.0,98.0,78.0,66.0,7551.0,3. Division,"Lyseng - Vanløse, 1 - 2",2025-08-09 13:30:00,191711,M. Sonne,False,,0.004148,,,,,,,,,,,,,,,,,,,,set_piece_attack,attack,free_kick,,,0.0041,,,,,,,,,,,Vanløse
