SEASON_WYID_x,COMPETITION_WYID,EVENT_WYID,MATCH_WYID,MATCHPERIOD,MINUTE,SECOND,PRIMARYTYPE,LOCATIONX,LOCATIONY,TEAM_WYID,PLAYER_WYID,POSSESSION_WYID,POSSESSIONDURATION,POSSESSIONEVENTSNUMBER,POSSESSIONEVENTINDEX,POSSESSIONSTARTLOCATIONX,POSSESSIONSTARTLOCATIONY,POSSESSIONENDLOCATIONX,POSSESSIONENDLOCATIONY,POSSESSIONTEAM_WYID,COMPETITIONNAME,MATCHLABEL,DATE,SEASON_WYID_y,SHORTNAME,SHOTISGOAL,SHOTPOSTSHOTXG,SHOTXG,GROUNDDUELOPPONENT_WYID,GROUNDDUELDUELTYPE,KEPTPOSSESSION,PROGRESSEDWITHBALL,STOPPEDPROGRESS,RECOVEREDPOSSESSION,TAKEON,GROUNDDUELSIDE,GROUNDDUELRELATEDDUEL_WYID,CARRYPROGRESSION,CARRYENDLOCATIONX,CARRYENDLOCATIONY,ACCURATE,ANGLE,HEIGHT,LENGTH,RECIPIENT_WYID,ENDLOCATIONX,ENDLOCATIONY,POSSESSIONTYPE1,POSSESSIONTYPE2,POSSESSIONTYPE3,POSSESSIONTYPE4,POSSESSIONTYPE5,ATTACKXG,SECONDARYTYPE1,SECONDARYTYPE2,SECONDARYTYPE3,SECONDARYTYPE4,SECONDARYTYPE5,SECONDARYTYPE6,SECONDARYTYPE7,SECONDARYTYPE8,SECONDARYTYPE9,SECONDARYTYPE10,TEAMNAME
191708,329,2626613184,5728136,1H,33,16,shot,77.0,57.0,7566,1140832,2626613181.0,3.3871315,3.0,2.0,100.0,100.0,77.0,57.0,7566.0,2nd Division,"Helsingør - Skive, 0 - 4",2025-08-01 19:00:00,191708,D. Ameth,False,,0.002136,,,,,,,,,,,,,,,,,,,,corner,set_piece_attack,attack,,,0.0021,shot_after_corner,,,,,,,,,,Helsingør
191708,329,2626613275,5728136,1H,38,47,free_kick,73.0,60.0,7566,620965,2626613275.0,0.301587,1.0,0.0,73.0,60.0,81.0,63.0,7566.0,2nd Division,"Helsingør - Skive, 0 - 4",2025-08-01 19:00:00,191708,T. Augustinus-Jensen,False,,0.0009298,,,,,,,,,,,,,,,,,,,,set_piece_attack,free_kick,direct_free_kick,,,,free_kick_shot,shot,,,,,,,,,Helsingør
191708,329,2626613307,5728136,1H,40,30,shot,84.0,65.0,7566,680659,2626614723.0,14.3067535,6.0,5.0,57.0,72.0,84.0,65.0,7566.0,2nd Division,"Helsingør - Skive, 0 - 4",2025-08-01 19:00:00,191708,T. Basbøll Nielsen,False,0.08622,0.04242,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0424,opportunity,,,,,,,,,,Helsingør
191708,329,2626613474,5728136,1H,43,42,shot,90.0,62.0,7491,622986,2626613475.0,0.850529,2.0,1.0,75.0,66.0,90.0,62.0,7491.0,2nd Division,"Helsingør - Skive, 0 - 4",2025-08-01 19:00:00,191708,G. Callø,False,,0.2289,,,,,,,,,,,,,,,,,,,,attack,,,,,0.2289,opportunity,touch_in_box,,,,,,,,,Skive
191708,329,2626613721,5728136,2H,50,32,shot,73.0,43.0,7491,380837,2626613713.0,20.5851565,16.0,15.0,35.0,48.0,73.0,43.0,7491.0,2nd Division,"Helsingør - Skive, 0 - 4",2025-08-01 19:00:00,191708,C. Kudsk,True,0.0361,0.04044,,,,,,,,,,,,,,,,,,,,set_piece_attack,attack,free_kick,,,0.0404,goal,opportunity,,,,,,,,,Skive
191708,329,2626613765,5728136,2H,57,26,shot,78.0,46.0,7491,622986,2626614292.0,16.4254535,17.0,16.0,58.0,15.0,78.0,46.0,7491.0,2nd Division,"Helsingør - Skive, 0 - 4",2025-08-01 19:00:00,191708,G. Callø,False,,0.05271,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0527,,,,,,,,,,,Skive
191708,329,2626613617,5728136,2H,59,57,shot,78.0,69.0,7566,701659,2626613601.0,40.962504,21.0,20.0,63.0,34.0,78.0,69.0,7566.0,2nd Division,"Helsingør - Skive, 0 - 4",2025-08-01 19:00:00,191708,R. Sjøholm,False,,0.009169,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0092,,,,,,,,,,,Helsingør
191708,329,2626613820,5728136,2H,72,1,shot,94.0,49.0,7566,684702,2626613819.0,0.7531405,2.0,1.0,93.0,15.0,94.0,49.0,7566.0,2nd Division,"Helsingør - Skive, 0 - 4",2025-08-01 19:00:00,191708,T. Nielsen,False,,0.251,,,,,,,,,,,,,,,,,,,,attack,,,,,0.251,head_shot,opportunity,shot_after_free_kick,touch_in_box,,,,,,,Helsingør
191708,329,2626614097,5728136,2H,77,23,shot,92.0,37.0,7491,380837,2626614096.0,0.5811075,2.0,1.0,87.0,34.0,92.0,37.0,7491.0,2nd Division,"Helsingør - Skive, 0 - 4",2025-08-01 19:00:00,191708,C. Kudsk,True,0.2522,0.2021,,,,,,,,,,,,,,,,,,,,attack,,,,,0.2021,goal,opportunity,shot_after_throw_in,touch_in_box,,,,,,,Skive
191708,329,2626613920,5728136,2H,78,42,shot,91.0,36.0,7566,680659,2626613906.0,12.0032375,10.0,9.0,100.0,0.0,91.0,36.0,7566.0,2nd Division,"Helsingør - Skive, 0 - 4",2025-08-01 19:00:00,191708,T. Basbøll Nielsen,False,,0.1536,,,,,,,,,,,,,,,,,,,,corner,set_piece_attack,attack,,,0.1536,opportunity,shot_after_corner,touch_in_box,,,,,,,,Helsingør
191708,329,2626614068,5728136,2H,87,31,shot,80.0,26.0,7566,620965,2626614065.0,7.351669,6.0,5.0,67.0,79.0,80.0,26.0,7566.0,2nd Division,"Helsingør - Skive, 0 - 4",2025-08-01 19:00:00,191708,T. Augustinus-Jensen,False,,0.01858,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0186,,,,,,,,,,,Helsingør
191708,329,2626614076,5728136,2H,88,22,shot,80.0,23.0,7566,380834,2626614069.0,24.1239295,12.0,11.0,100.0,0.0,80.0,23.0,7566.0,2nd Division,"Helsingør - Skive, 0 - 4",2025-08-01 19:00:00,191708,S. Dhaflaoui,False,,0.009047,,,,,,,,,,,,,,,,,,,,corner,set_piece_attack,attack,,,0.009,,,,,,,,,,,Helsingør
191708,329,2626614098,5728136,2H,88,59,shot,78.0,70.0,7566,748647,2626614091.0,4.944849,4.0,3.0,100.0,0.0,78.0,70.0,7566.0,2nd Division,"Helsingør - Skive, 0 - 4",2025-08-01 19:00:00,191708,E. Rørsted Christensen,False,0.03359,0.02882,,,,,,,,,,,,,,,,,,,,corner,set_piece_attack,attack,,,0.0288,opportunity,shot_after_corner,,,,,,,,,Helsingør
191708,329,2626614119,5728136,2H,90,2,shot,81.0,32.0,7566,620965,2626614115.0,6.7361525,4.0,3.0,100.0,0.0,81.0,32.0,7566.0,2nd Division,"Helsingør - Skive, 0 - 4",2025-08-01 19:00:00,191708,T. Augustinus-Jensen,False,,0.01993,,,,,,,,,,,,,,,,,,,,corner,set_piece_attack,attack,,,0.0199,opportunity,shot_after_corner,,,,,,,,,Helsingør
191708,329,2626614161,5728136,2H,93,17,shot,88.0,57.0,7566,701659,2626614146.0,33.167125,13.0,12.0,35.0,100.0,88.0,57.0,7566.0,2nd Division,"Helsingør - Skive, 0 - 4",2025-08-01 19:00:00,191708,R. Sjøholm,False,0.1872,0.09822,,,,,,,,,,,,,,,,,,,,attack,throw_in,,,,0.0982,opportunity,touch_in_box,,,,,,,,,Helsingør
191708,329,2626614162,5728136,2H,93,20,shot,89.0,33.0,7566,680659,2626614162.0,0.0,1.0,0.0,89.0,33.0,89.0,33.0,7566.0,2nd Division,"Helsingør - Skive, 0 - 4",2025-08-01 19:00:00,191708,T. Basbøll Nielsen,False,,0.2654,,,,,,,,,,,,,,,,,,,,attack,,,,,0.2654,opportunity,touch_in_box,,,,,,,,,Helsingør
191708,329,2635642146,5728146,1H,0,30,shot,72.0,58.0,7497,449790,2635642134.0,25.0181375,10.0,9.0,51.0,50.0,72.0,58.0,7497.0,2nd Division,"Roskilde - VSK Århus, 5 - 0",2025-08-09 14:00:00,191708,S. Trier,False,,0.05302,,,,,,,,,,,,,,,,,,,,attack,,,,,0.053,interception,opportunity,,,,,,,,,Roskilde
191708,329,2635642158,5728146,1H,1,12,shot,94.0,28.0,7497,523118,2635642150.0,4.304221,3.0,2.0,100.0,100.0,94.0,28.0,7497.0,2nd Division,"Roskilde - VSK Århus, 5 - 0",2025-08-09 14:00:00,191708,V. Montell,False,0.04966,0.03308,,,,,,,,,,,,,,,,,,,,corner,set_piece_attack,attack,,,0.0331,head_shot,opportunity,shot_after_corner,touch_in_box,,,,,,,Roskilde
