SEASON_WYID_x,COMPETITION_WYID,EVENT_WYID,MATCH_WYID,MATCHPERIOD,MINUTE,SECOND,PRIMARYTYPE,LOCATIONX,LOCATIONY,TEAM_WYID,PLAYER_WYID,POSSESSION_WYID,POSSESSIONDURATION,POSSESSIONEVENTSNUMBER,POSSESSIONEVENTINDEX,POSSESSIONSTARTLOCATIONX,POSSESSIONSTARTLOCATIONY,POSSESSIONENDLOCATIONX,POSSESSIONENDLOCATIONY,POSSESSIONTEAM_WYID,COMPETITIONNAME,MATCHLABEL,DATE,SEASON_WYID_y,SHORTNAME,SHOTISGOAL,SHOTPOSTSHOTXG,SHOTXG,GROUNDDUELOPPONENT_WYID,GROUNDDUELDUELTYPE,KEPTPOSSESSION,PROGRESSEDWITHBALL,STOPPEDPROGRESS,RECOVEREDPOSSESSION,TAKEON,GROUNDDUELSIDE,GROUNDDUELRELATEDDUEL_WYID,CARRYPROGRESSION,CARRYENDLOCATIONX,CARRYENDLOCATIONY,ACCURATE,ANGLE,HEIGHT,LENGTH,RECIPIENT_WYID,ENDLOCATIONX,ENDLOCATIONY,POSSESSIONTYPE1,POSSESSIONTYPE2,POSSESSIONTYPE3,POSSESSIONTYPE4,POSSESSIONTYPE5,ATTACKXG,SECONDARYTYPE1,SECONDARYTYPE2,SECONDARYTYPE3,SECONDARYTYPE4,SECONDARYTYPE5,SECONDARYTYPE6,SECONDARYTYPE7,SECONDARYTYPE8,SECONDARYTYPE9,SECONDARYTYPE10,TEAMNAME
191811,3135,2642966266,5745794,1H,16,46,shot,86.0,37.0,64992,1065059,2642966255.0,13.2172635,9.0,8.0,29.0,44.0,86.0,37.0,64992.0,U17 Division,"Amager Academy U17 - Hobro IK U17, 3 - 4",2025-08-16 18:00:00,191811,L. Støvring,False,,0.01153,,,,,,,,,,,,,,,,,,,,set_piece_attack,attack,free_kick,,,0.0115,touch_in_box,,,,,,,,,,Hobro IK U17
191811,3135,2642966159,5745794,1H,19,38,shot,91.0,49.0,68498,1060846,2642966132.0,33.2580435,20.0,19.0,42.0,45.0,91.0,49.0,68498.0,U17 Division,"Amager Academy U17 - Hobro IK U17, 3 - 4",2025-08-16 18:00:00,191811,E. Rabah Saeid,False,0.6606,0.3049,,,,,,,,,,,,,,,,,,,,attack,,,,,0.3049,opportunity,touch_in_box,,,,,,,,,Amager Academy U17
191811,3135,2642966222,5745794,1H,24,13,penalty,90.0,50.0,68498,1060846,2642966222.0,0.4179705,2.0,0.0,90.0,50.0,98.0,47.0,68498.0,U17 Division,"Amager Academy U17 - Hobro IK U17, 3 - 4",2025-08-16 18:00:00,191811,E. Rabah Saeid,True,0.81,0.76,,,,,,,,,,,,,,,,,,,,set_piece_attack,attack,penalty,,,0.76,goal,penalty_goal,shot,,,,,,,,Amager Academy U17
191811,3135,2642966535,5745794,1H,30,10,shot,88.0,68.0,64992,1094073,2642966529.0,10.955118,4.0,3.0,60.0,90.0,88.0,68.0,64992.0,U17 Division,"Amager Academy U17 - Hobro IK U17, 3 - 4",2025-08-16 18:00:00,191811,D. Malthe,False,,0.02906,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0291,touch_in_box,,,,,,,,,,Hobro IK U17
191811,3135,2642966575,5745794,1H,32,50,shot,87.0,70.0,64992,1094073,2642966565.0,20.7274135,11.0,10.0,43.0,100.0,87.0,70.0,64992.0,U17 Division,"Amager Academy U17 - Hobro IK U17, 3 - 4",2025-08-16 18:00:00,191811,D. Malthe,False,0.0736,0.02021,,,,,,,,,,,,,,,,,,,,attack,throw_in,,,,0.0202,opportunity,touch_in_box,,,,,,,,,Hobro IK U17
191811,3135,2642966590,5745794,1H,34,0,shot,88.0,31.0,64992,1065059,2642966580.0,30.5977655,12.0,11.0,2.0,30.0,88.0,31.0,64992.0,U17 Division,"Amager Academy U17 - Hobro IK U17, 3 - 4",2025-08-16 18:00:00,191811,L. Støvring,False,,0.06496,,,,,,,,,,,,,,,,,,,,attack,,,,,0.065,touch_in_box,,,,,,,,,,Hobro IK U17
191811,3135,2642966411,5745794,1H,35,55,shot,95.0,45.0,68498,1226742,2642966408.0,1.2248375,4.0,3.0,100.0,0.0,95.0,45.0,68498.0,U17 Division,"Amager Academy U17 - Hobro IK U17, 3 - 4",2025-08-16 18:00:00,191811,E. Dige,False,0.3743,0.2713,,,,,,,,,,,,,,,,,,,,corner,set_piece_attack,attack,,,0.2713,head_shot,opportunity,shot_after_corner,touch_in_box,,,,,,,Amager Academy U17
191811,3135,2642966409,5745794,1H,35,56,shot,97.0,53.0,68498,1226747,2642966409.0,0.0,1.0,0.0,97.0,53.0,97.0,53.0,68498.0,U17 Division,"Amager Academy U17 - Hobro IK U17, 3 - 4",2025-08-16 18:00:00,191811,T. Rasmussen,True,0.9023,0.8291,,,,,,,,,,,,,,,,,,,,attack,,,,,0.8291,goal,opportunity,shot_after_corner,touch_in_box,,,,,,,Amager Academy U17
191811,3135,2642967495,5745794,1H,38,34,shot,81.0,71.0,64992,981602,2642966642.0,1.2534595,2.0,1.0,81.0,100.0,81.0,71.0,64992.0,U17 Division,"Amager Academy U17 - Hobro IK U17, 3 - 4",2025-08-16 18:00:00,191811,A. Cehic,False,,0.004548,,,,,,,,,,,,,,,,,,,,attack,throw_in,,,,0.0045,shot_after_throw_in,,,,,,,,,,Hobro IK U17
191811,3135,2642966452,5745794,1H,39,0,shot,95.0,60.0,68498,1227696,2642966440.0,24.735898,9.0,8.0,19.0,30.0,95.0,60.0,68498.0,U17 Division,"Amager Academy U17 - Hobro IK U17, 3 - 4",2025-08-16 18:00:00,191811,T. Poupinel,False,,0.1722,,,,,,,,,,,,,,,,,,,,attack,,,,,0.1722,opportunity,touch_in_box,,,,,,,,,Amager Academy U17
