SEASON_WYID_x,COMPETITION_WYID,EVENT_WYID,MATCH_WYID,MATCHPERIOD,MINUTE,SECOND,PRIMARYTYPE,LOCATIONX,LOCATIONY,TEAM_WYID,PLAYER_WYID,POSSESSION_WYID,POSSESSIONDURATION,POSSESSIONEVENTSNUMBER,POSSESSIONEVENTINDEX,POSSESSIONSTARTLOCATIONX,POSSESSIONSTARTLOCATIONY,POSSESSIONENDLOCATIONX,POSSESSIONENDLOCATIONY,POSSESSIONTEAM_WYID,COMPETITIONNAME,MATCHLABEL,DATE,SEASON_WYID_y,SHORTNAME,SHOTISGOAL,SHOTPOSTSHOTXG,SHOTXG,GROUNDDUELOPPONENT_WYID,GROUNDDUELDUELTYPE,KEPTPOSSESSION,PROGRESSEDWITHBALL,STOPPEDPROGRESS,RECOVEREDPOSSESSION,TAKEON,GROUNDDUELSIDE,GROUNDDUELRELATEDDUEL_WYID,CARRYPROGRESSION,CARRYENDLOCATIONX,CARRYENDLOCATIONY,ACCURATE,ANGLE,HEIGHT,LENGTH,RECIPIENT_WYID,ENDLOCATIONX,ENDLOCATIONY,POSSESSIONTYPE1,POSSESSIONTYPE2,POSSESSIONTYPE3,POSSESSIONTYPE4,POSSESSIONTYPE5,ATTACKXG,SECONDARYTYPE1,SECONDARYTYPE2,SECONDARYTYPE3,SECONDARYTYPE4,SECONDARYTYPE5,SECONDARYTYPE6,SECONDARYTYPE7,SECONDARYTYPE8,SECONDARYTYPE9,SECONDARYTYPE10,TEAMNAME
191804,1570,2638708808,5744717,2H,58,13,shot,88.0,50.0,27146,769004,2638708807.0,0.591265,2.0,1.0,81.0,41.0,88.0,50.0,27146.0,U17 Ligaen,"Brøndby U17 - Lyngby U17, 2 - 1",2025-08-16 15:15:00,191804,T. Ekstrand,True,0.6056,0.3273,,,,,,,,,,,,,,,,,,,,attack,,,,,0.3273,goal,opportunity,touch_in_box,,,,,,,,Brøndby U17
191804,1570,2638708607,5744717,2H,72,45,shot,81.0,42.0,27152,939775,2638708598.0,12.682663,7.0,6.0,58.0,31.0,81.0,42.0,27152.0,U17 Ligaen,"Brøndby U17 - Lyngby U17, 2 - 1",2025-08-16 15:15:00,191804,O. Wind,False,,0.02798,,,,,,,,,,,,,,,,,,,,attack,,,,,0.028,,,,,,,,,,,Lyngby U17
191804,1570,2638709138,5744717,2H,83,23,shot,97.0,45.0,27146,1129852,2638709136.0,2.6463395,4.0,3.0,100.0,0.0,97.0,45.0,27146.0,U17 Ligaen,"Brøndby U17 - Lyngby U17, 2 - 1",2025-08-16 15:15:00,191804,O. Jensen,True,0.8245,0.4926,,,,,,,,,,,,,,,,,,,,corner,set_piece_attack,attack,,,0.4926,goal,opportunity,shot_after_corner,touch_in_box,,,,,,,Brøndby U17
191804,1570,2638708919,5744717,2H,91,34,shot,93.0,29.0,27152,939773,2638708904.0,7.227001,7.0,6.0,47.0,48.0,93.0,29.0,27152.0,U17 Ligaen,"Brøndby U17 - Lyngby U17, 2 - 1",2025-08-16 15:15:00,191804,J. Pedersen,False,,0.05269,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0527,touch_in_box,,,,,,,,,,Lyngby U17
191804,1570,2638709015,5744717,2H,96,34,shot,93.0,38.0,27152,769169,2638708999.0,31.741656,16.0,15.0,52.0,100.0,93.0,38.0,27152.0,U17 Ligaen,"Brøndby U17 - Lyngby U17, 2 - 1",2025-08-16 15:15:00,191804,S. Obazuaye,False,,0.01098,,,,,,,,,,,,,,,,,,,,attack,throw_in,,,,0.011,head_shot,touch_in_box,,,,,,,,,Lyngby U17
191804,1570,2649856271,5744721,1H,2,58,shot,89.0,37.0,27148,1065138,2649856268.0,6.5386795,7.0,6.0,42.0,100.0,89.0,37.0,27148.0,U17 Ligaen,"AGF U17 - Esbjerg U17, 4 - 3",2025-08-22 16:15:00,191804,R. Sous,True,0.654,0.07726,,,,,,,,,,,,,,,,,,,,attack,throw_in,,,,0.0773,goal,opportunity,shot_after_throw_in,touch_in_box,,,,,,,Esbjerg U17
191804,1570,2649856329,5744721,1H,7,28,shot,86.0,65.0,27145,963493,2649856324.0,5.097734,6.0,5.0,68.0,27.0,86.0,65.0,27145.0,U17 Ligaen,"AGF U17 - Esbjerg U17, 4 - 3",2025-08-22 16:15:00,191804,E. Hansen,False,0.1695,0.142,,,,,,,,,,,,,,,,,,,,attack,,,,,0.142,opportunity,touch_in_box,,,,,,,,,AGF U17
191804,1570,2649857691,5744721,1H,18,21,shot,86.0,40.0,27145,1021170,2649856452.0,19.117171,9.0,8.0,100.0,100.0,86.0,40.0,27145.0,U17 Ligaen,"AGF U17 - Esbjerg U17, 4 - 3",2025-08-22 16:15:00,191804,S. Bager,False,0.09555,0.132,,,,,,,,,,,,,,,,,,,,corner,set_piece_attack,attack,,,0.132,opportunity,touch_in_box,,,,,,,,,AGF U17
191804,1570,2649856471,5744721,1H,18,51,shot,81.0,34.0,27145,882052,2649856464.0,14.2071315,8.0,7.0,64.0,22.0,81.0,34.0,27145.0,U17 Ligaen,"AGF U17 - Esbjerg U17, 4 - 3",2025-08-22 16:15:00,191804,W. Maarouf,False,,0.05649,,,,,,,,,,,,,,,,,,,,attack,,,,,0.0565,,,,,,,,,,,AGF U17
191804,1570,2649856473,5744721,1H,18,55,shot,93.0,49.0,27145,1012799,2649856473.0,0.0,1.0,0.0,93.0,49.0,93.0,49.0,27145.0,U17 Ligaen,"AGF U17 - Esbjerg U17, 4 - 3",2025-08-22 16:15:00,191804,T. Thomsen,True,0.6151,0.5535,,,,,,,,,,,,,,,,,,,,attack,,,,,0.5535,goal,opportunity,touch_in_box,,,,,,,,AGF U17
191804,1570,2649856517,5744721,1H,21,56,shot,94.0,49.0,27145,963493,2649856511.0,5.1249835,6.0,5.0,77.0,28.0,94.0,49.0,27145.0,U17 Ligaen,"AGF U17 - Esbjerg U17, 4 - 3",2025-08-22 16:15:00,191804,E. Hansen,True,0.3787,0.2722,,,,,,,,,,,,,,,,,,,,attack,,,,,0.2722,goal,head_shot,opportunity,touch_in_box,,,,,,,AGF U17
